ew,em,predicted_em,L_line
1.9695101482606097,1.18105858191321e+55,6.3647983781296e+54,5.842465325136236e+33
9.318114170982803,3.727917423198413e+56,3.866183922104732e+56,2.830929994362555e+34
0.432509623506061,1.4022506920751998e+54,2.2390100258105768e+55,1.276643725399495e+33
10.777629090856653,2.4345264698633323e+56,8.801472265865813e+55,3.2448443387520032e+34
31.86257646899266,2.510089771478445e+57,5.346298271138767e+57,1.0580857765370736e+35
2.6633427060696415,1.056196801078738e+56,1.176568662529534e+56,7.977607916752461e+33
2.674162108735511,6.90761238462244e+55,2.678490382450047e+55,8.029027308014705e+33
8.955126258066638,3.2043322785730734e+57,1.6270014911585727e+57,2.728371430978851e+34
0.13945739476087943,6.1116053118577995e+54,9.422398737641122e+55,4.322853389587399e+32
12.23365112559987,1.826978983505154e+57,3.703912899508091e+56,3.7146158584954435e+34
21.486213014436004,1.7682531489838007e+58,2.2498762176285044e+58,7.2923193195843e+34
2.3919486527253278,2.9693408409486117e+54,1.8193554415193805e+53,7.102270779580013e+33
2.1497453854018542,3.2345678333575426e+54,7.151824366881749e+53,6.387786974191241e+33
2.388495979474346,3.8663085612703105e+54,4.3442489044060736e+55,7.092231033539765e+33
2.875957857914563,3.617489040156268e+54,2.5158701829908237e+54,8.543508277389207e+33
3.4694438131856886,6.374931707804545e+54,9.88980012811512e+54,1.0298900383455876e+34
12.797028315121896,2.2785142244511035e+56,6.007383734185812e+56,3.8503362139481516e+34
6.635589205198036,8.440676811192491e+54,3.479035835007812e+55,1.9703262651117267e+34
13.627894077804108,2.756708560381792e+56,1.3675971550278852e+56,4.1056809064276185e+34
12.278676787913588,1.719978493856981e+58,8.307226432895688e+57,3.592955280800628e+34
1.3587018384595968,3.4919011476578654e+54,1.1546543271335136e+54,4.0451046852712724e+33
1.2527572128456679,4.482958899487765e+54,7.013742981225586e+55,3.7233314038018904e+33
1.92207182284318,4.121341081949116e+54,4.0618452639142823e+54,5.716201789822896e+33
3.6046433347940625,9.662984675924364e+54,1.596697559477739e+55,1.0698230627979058e+34
11.565997623721142,8.822430395094752e+56,9.698856218491515e+56,3.567110171870913e+34
7.465886654671115,1.2390447852301346e+55,5.616865816429168e+55,2.2178765052823397e+34
14.23210428585438,7.478952586252757e+56,2.2079708502641895e+56,4.371495583355753e+34
15.305426854673474,3.105040112565389e+58,1.3411927439995186e+58,4.274866076324482e+34
0.44052448183294135,1.924638665648e+54,1.236112907676638e+54,1.3164371922874087e+33
0.1245817687962776,2.8799284540650007e+54,4.859117801607794e+54,3.901041830781093e+32
1.051406320138376,1.5456271785135e+55,2.951584952752201e+56,3.0639875371056014e+33
1.1118136800210348,4.5996580750509995e+54,1.7093414163406427e+55,3.3307155936323796e+33
5.543212067203941,7.631969719701801e+55,6.719362975327075e+55,1.6570457731852325e+34
7.704205718434756,2.6907176787975035e+58,4.0815578999738084e+57,2.3234718916040486e+34
6.623605033330556,3.0383648620780004e+55,2.363738829577638e+56,1.975363531460556e+34
12.373934590127837,1.045347021379037e+58,9.291776951622177e+56,3.840999416597742e+34
22.174343153467778,8.059429925416311e+58,5.644125159028486e+58,6.154412557821486e+34
0.6104758385282563,1.43036607752575e+54,3.000423114244128e+53,1.8081954867582355e+33
0.6599636790606395,1.923775740748517e+54,1.1794561221905216e+54,1.9492862897747483e+33
5.120682291185424,1.3727015061117403e+55,7.164397087753496e+55,1.5190153169146988e+34
1.256044833612142,2.746261646433266e+54,4.1490930673663987e+54,3.7210931754007006e+33
6.223039377980513,4.7736345042212365e+55,1.6309943742972303e+55,1.851223764579007e+34
9.957090058097297,5.8194416397460834e+57,9.907186139027799e+56,3.1984647889496334e+34
5.218613134153964,1.5289568335671017e+55,5.737515219084271e+55,1.5485133473915024e+34
12.284488825086491,3.1691099302569874e+57,2.2553977201361872e+56,3.9798450490486585e+34
17.817403375560637,2.1120836601687358e+58,1.370001355188983e+58,7.312117573196961e+34
0.5481478120076159,1.2776590376390802e+54,4.844150743041619e+53,1.6260467524147576e+33
0.6582241438200265,1.827128005322056e+54,1.904219182811338e+54,1.946921541172329e+33
6.359176925454806,2.5831859244761887e+55,1.15668417935213e+56,1.8908189650661844e+34
1.0360938207966714,2.596212969231654e+54,6.69866598807852e+54,3.071844801317826e+33
