Run_Number,Disk.mdot(msol/yr),Wind.mdot(msol/yr),KWD.d(in_units_of_rstar),KWD.mdot_r_exponent,KWD.acceleration_length(cm),KWD.acceleration_exponent,Intergated Flux,Mean,Median,Mode,Stdev,Skewness,Kurtosis,"Flat Spectrum (1=True, 0=False)"
158.0,3e-09,3e-10,55.0,1.0,7251820000.0,4.5,391.3031999435933,87.90183789201963,14.41158051926241,-45.17795492488001,1409.167830861711,0.03831020812921201,,0
159.0,3e-09,3e-10,55.0,1.0,72518200000.0,0.5,0.6256360432805319,-1548.0204155090387,-5.069895592219056,1379.594961259484,2938.200276308454,0.8584524823793038,,1
160.0,3e-09,3e-10,55.0,1.0,72518200000.0,1.5,441.46321935451607,79.98102360565788,17.489709946935086,-90.85839468712241,1386.5020459339057,-0.007609503270726271,,0
161.0,3e-09,3e-10,55.0,1.0,72518200000.0,4.5,869.6235958321997,-22.24521967524009,-2.2652169848915653,435.8370757715209,941.03359822927,-0.39034321028657487,,0
162.0,3e-09,9e-10,0.55,0.0,725182000.0,0.5,5.661516315787175,362.30124271208365,-4.141581352227496,1379.594961259484,505.34869572475134,25.346027604409734,,1
163.0,3e-09,9e-10,0.55,0.0,725182000.0,1.5,5.175827148906677,11.002762109140289,-3.557981039203353,-1501.470374545173,443.62312238421566,33.79920314800065,,1
164.0,3e-09,9e-10,0.55,0.0,725182000.0,4.5,7.813943844104429,236.33933561540076,-0.45659640505451093,-1433.4065192994417,922.1995229062167,2.766033435228714,,1
165.0,3e-09,9e-10,0.55,0.0,7251820000.0,0.5,8.883567346240639,149.53956877952353,-3.217437638322629,-1433.4065192994417,687.6756160300022,6.12866717323179,,1
166.0,3e-09,9e-10,0.55,0.0,7251820000.0,1.5,14.270114240836993,253.32385474024625,1.400562829737873,-1183.9913181975967,892.4939547032828,1.935201819574276,,1
167.0,3e-09,9e-10,0.55,0.0,7251820000.0,4.5,288.3766772699564,39.90258708960107,14.75228067052101,481.97431993139577,812.2679206833275,-0.22511644097660927,,0
168.0,3e-09,9e-10,0.55,0.0,72518200000.0,0.5,50.75301225909125,-29.611903828835942,-7.939817139822885,-934.119312698119,684.0011479850293,1.8963700408313715,,0
169.0,3e-09,9e-10,0.55,0.0,72518200000.0,1.5,315.78264062487705,43.743604406192865,14.592872794890283,344.4761962470361,666.9171726314546,-0.025322051911136872,,0
170.0,3e-09,9e-10,0.55,0.0,72518200000.0,4.5,370.86964746403686,45.04577720633636,10.721078984575026,138.00060852172203,605.8418649881618,-0.2219797069165367,,0
171.0,3e-09,9e-10,0.55,0.25,725182000.0,0.5,5.607845517808405,160.2554691723617,-1.8878770163794827,1379.594961259484,865.5538780508394,2.2648212904318457,,1
172.0,3e-09,9e-10,0.55,0.25,725182000.0,1.5,2.549688695253749,-679.3042785903102,-2.7053446354656026,-1501.470374545173,,,,1
173.0,3e-09,9e-10,0.55,0.25,725182000.0,4.5,2.696481179293391,494.615884684571,-5.238243202474761,-1501.470374545173,1466.6027222130829,1.211785858269763,,1
174.0,3e-09,9e-10,0.55,0.25,7251820000.0,0.5,7.62764991740878,-53.36604636602758,-2.2289983030481553,-1501.470374545173,719.1758679963707,4.503810358674294,,1
175.0,3e-09,9e-10,0.55,0.25,7251820000.0,1.5,14.279933162772872,389.728194871723,3.7350181424045137,-1183.9913181975967,1185.1848119709268,0.20524104988032169,,1
176.0,3e-09,9e-10,0.55,0.25,7251820000.0,4.5,345.48594359742026,11.453928848435607,13.731402872638036,481.97431993139577,828.6286100479949,-0.3801342755641171,,0
177.0,3e-09,9e-10,0.55,0.25,72518200000.0,0.5,44.34601143311383,-35.07959529537749,-4.70897071816582,-570.0462077930353,797.504806936736,1.2458617579166562,,0
178.0,3e-09,9e-10,0.55,0.25,72518200000.0,1.5,419.0645179662549,24.673528272817318,11.714757218657226,344.4761962470361,725.1208738996208,-0.3614049343252405,,0
179.0,3e-09,9e-10,0.55,0.25,72518200000.0,4.5,468.0064193802088,13.63424738886579,8.099863922190693,-90.85839468712241,627.2051606629661,-0.8734084951523,,0
180.0,3e-09,9e-10,0.55,1.0,725182000.0,0.5,2.9704139952256625,-220.67497696713698,-2.2266060377478745,619.4724436157554,1469.2254370406333,-0.4648940154430974,,1
181.0,3e-09,9e-10,0.55,1.0,725182000.0,1.5,-2.3487908746547776,2279.666423971015,-1.8817653545220305,-250.73993385497084,,,,1
182.0,3e-09,9e-10,0.55,1.0,725182000.0,4.5,16.50713506273243,323.6828593119979,1.9712694672691637,1010.4970079805271,1751.1807032606264,-0.8053505269243335,,1
183.0,3e-09,9e-10,0.55,1.0,7251820000.0,0.5,11.062605322404576,-401.77987455947545,-5.736360678172647,390.1566360092785,1174.6373475309722,-0.35271735338890126,,1
184.0,3e-09,9e-10,0.55,1.0,7251820000.0,1.5,97.41146798626768,159.9624343651763,10.205145363154713,826.4048357387018,1383.2482618295428,-0.5352755019439859,,0
185.0,3e-09,9e-10,0.55,1.0,7251820000.0,4.5,281.99797381117025,79.78112889422609,25.630784083062274,459.1341000502745,794.4704084539939,-0.3566002913106527,,0
186.0,3e-09,9e-10,0.55,1.0,72518200000.0,0.5,84.11999841395061,7.026396419923631,-3.843299718603188,-729.4709425632514,1126.461347633825,0.03023460546404459,,0
187.0,3e-09,9e-10,0.55,1.0,72518200000.0,1.5,387.00060301668327,34.2582222416684,19.92349912812479,321.17917196832406,692.255436811241,-0.32027369229060726,,0
188.0,3e-09,9e-10,0.55,1.0,72518200000.0,4.5,710.6631247044385,13.8670890322223,7.31344522146105,-68.01817480600121,384.11823412222367,-0.8964101218248269,,0
189.0,3e-09,9e-10,5.5,0.0,725182000.0,0.5,4.616595219244921,548.3780019982188,-4.525784855832953,-1138.767682832945,358.58890709209953,83.08951434166103,,1
190.0,3e-09,9e-10,5.5,0.0,725182000.0,1.5,4.744838209824733,936.6275822975103,-1.4069607418527745,619.4724436157554,,,,1
191.0,3e-09,9e-10,5.5,0.0,725182000.0,4.5,37.84325055018288,326.34678145954797,5.773208284979303,550.9517839723918,750.3134853558449,0.4467840645664089,,0
192.0,3e-09,9e-10,5.5,0.0,7251820000.0,0.5,7.756321491306823,365.19875517940443,-0.9314247535114846,619.4724436157554,422.41955623245076,31.636035366260774,,1
193.0,3e-09,9e-10,5.5,0.0,7251820000.0,1.5,137.6727325421837,99.1122596484387,13.01698177847388,527.6547596936381,730.3305736828755,0.18643403892956958,,0
194.0,3e-09,9e-10,5.5,0.0,7251820000.0,4.5,308.00858684302665,5.286309605929425,2.3656789377425125,321.17917196832406,797.1012286708808,-0.04891768745868197,,0
195.0,3e-09,9e-10,5.5,0.0,72518200000.0,0.5,64.13096010558829,108.56790811451481,-0.9709867064403808,527.6547596936381,554.4567012043872,2.1482126181014327,,0
196.0,3e-09,9e-10,5.5,0.0,72518200000.0,1.5,393.54571932546065,6.663784867872414,2.2143985534010566,275.4987322060816,694.4862593203203,-0.10013981420663333,,0
197.0,3e-09,9e-10,5.5,0.0,72518200000.0,4.5,841.6680049645868,8.297361504051244,9.016871543340327,115.16038864060081,604.5495461628772,-0.2710411013214541,,0
198.0,3e-09,9e-10,5.5,0.25,725182000.0,0.5,3.856404676016349,470.00935934432783,-0.35701569320701476,-1138.767682832945,613.9282894761981,12.239397665971033,,1
199.0,3e-09,9e-10,5.5,0.25,725182000.0,1.5,6.321154333265151,658.6213110081803,-2.9649044874393313,619.4724436157554,,,,1
200.0,3e-09,9e-10,5.5,0.25,725182000.0,4.5,60.318332348524834,220.63427554581267,4.659688540688426,550.9517839723918,968.4884597070691,-0.3538750695522616,,0
201.0,3e-09,9e-10,5.5,0.25,7251820000.0,0.5,8.354064217162374,274.0822718367552,-4.12625469912205,619.4724436157554,713.5843763744978,3.414458569835079,,1
202.0,3e-09,9e-10,5.5,0.25,7251820000.0,1.5,165.22055004834743,75.04244994073963,12.737723847219826,527.6547596936381,831.3921845360146,-0.13419030807376775,,0
203.0,3e-09,9e-10,5.5,0.25,7251820000.0,4.5,391.5359520723989,-34.57541729779902,0.2599405428630637,344.4761962470361,989.7543404933673,-0.37873870998807474,,0
204.0,3e-09,9e-10,5.5,0.25,72518200000.0,0.5,58.11234461506096,111.35040493249583,-4.301748977903764,527.6547596936381,603.8152022409258,2.0632914427212823,,0
205.0,3e-09,9e-10,5.5,0.25,72518200000.0,1.5,497.4404220928328,-12.634611017307776,1.6507317581275784,275.4987322060816,857.556865801449,-0.3795967760474285,,0
206.0,3e-09,9e-10,5.5,0.25,72518200000.0,4.5,1007.5176778544197,-1.955166461016639,9.297279292605355,115.16038864060081,695.6458610235904,-0.5141208842392361,,0
207.0,3e-09,9e-10,5.5,1.0,725182000.0,0.5,-4.9296070019385425,-423.78147153911084,-3.193985551630269,1379.594961259484,1508.9896275938527,-0.11060992659347908,,1
208.0,3e-09,9e-10,5.5,1.0,725182000.0,1.5,-4.845046078817054,-1946.6425444212268,-3.2782057341872815,390.1566360092785,1007.8864013451811,1.4204699880342628,,1
209.0,3e-09,9e-10,5.5,1.0,725182000.0,4.5,125.8929882677379,42.65803873621097,6.636036196902201,872.5420798985766,1318.3063469052076,-0.5338203371255994,,0
210.0,3e-09,9e-10,5.5,1.0,7251820000.0,0.5,-0.02124153412079116,-55652.56405820815,-1.6287833060457726,390.1566360092785,,,,1
211.0,3e-09,9e-10,5.5,1.0,7251820000.0,1.5,163.78667492662294,22.117303709555234,-3.398700935480367,826.4048357387018,1285.675752335087,-0.41171788609796534,,0
212.0,3e-09,9e-10,5.5,1.0,7251820000.0,4.5,329.7784557966946,-47.79568787392612,-6.436076120242815,-182.21927421160726,978.1109912655779,-0.17454028982006406,,0
213.0,3e-09,9e-10,5.5,1.0,72518200000.0,0.5,42.60711779231036,126.1570071210712,-1.9321464932365842,206.52126816508564,1192.4389336887284,-0.21016344497406714,,1
214.0,3e-09,9e-10,5.5,1.0,72518200000.0,1.5,480.1180190604099,-7.250718954683882,-1.7050599896762506,-227.89971397384963,974.9298739007104,-0.2284098363092274,,0
215.0,3e-09,9e-10,5.5,1.0,72518200000.0,4.5,1357.4598739966611,7.817525047090659,23.576504852409954,160.84082840284321,476.1392994087786,-0.43089793402689813,,0
216.0,3e-09,9e-10,55.0,0.0,725182000.0,0.5,4.27348079402687,520.9167368914963,-2.6371500813652613,1379.594961259484,1712.065167145645,-0.11420549320750994,,1
217.0,3e-09,9e-10,55.0,0.0,725182000.0,1.5,6.449707903111702,533.5959364026652,-3.698798991528877,1379.594961259484,1386.8483673972296,0.2253952344624523,,1
218.0,3e-09,9e-10,55.0,0.0,725182000.0,4.5,85.06728515197473,142.69370790793795,6.087805182498403,550.9517839723918,949.2198526291393,-0.09071905140835987,,0
219.0,3e-09,9e-10,55.0,0.0,7251820000.0,0.5,8.313555729662944,354.9231135589614,-3.320201192317426,1379.594961259484,1357.966440426573,0.2877107442285299,,1
220.0,3e-09,9e-10,55.0,0.0,7251820000.0,1.5,111.01639316928143,97.63499373743582,2.479421388282872,527.6547596936381,874.0176442617351,0.11088163312038364,,0
221.0,3e-09,9e-10,55.0,0.0,7251820000.0,4.5,423.88069527061464,-11.476273322341259,-0.008697305914750729,390.1566360092785,967.2611608508572,-0.19526017008352806,,0
222.0,3e-09,9e-10,55.0,0.0,72518200000.0,0.5,45.11095729218676,127.73001383768309,-0.31911576215456366,390.1566360092785,852.5853732510674,0.7269488275040411,,0
223.0,3e-09,9e-10,55.0,0.0,72518200000.0,1.5,502.41031119620607,17.333229041610238,7.550768905314236,390.1566360092785,860.6079318969645,-0.11295303077874677,,0
224.0,3e-09,9e-10,55.0,0.0,72518200000.0,4.5,1383.7320699566685,-1.358111905410848,7.597321118347335,298.3389520872028,684.5999625881825,-0.3232686217066255,,0
225.0,3e-09,9e-10,55.0,0.25,725182000.0,0.5,2.9956607864203733,344.1996248155371,-3.99963242355079,1379.594961259484,2217.6988986357987,-0.24751598449267315,,1
226.0,3e-09,9e-10,55.0,0.25,725182000.0,1.5,5.507067985970311,473.4300162727584,-2.1708435222882927,1379.594961259484,1684.8974373179813,-0.33104344389021595,,1
227.0,3e-09,9e-10,55.0,0.25,725182000.0,4.5,115.43471861851995,94.64998255012048,6.510766823575436,550.9517839723918,1037.1247920841536,-0.31576713149982955,,0
228.0,3e-09,9e-10,55.0,0.25,7251820000.0,0.5,7.571398794423409,229.8359838966953,-2.4096978886494727,1379.594961259484,1632.946770195044,-0.11552674774334855,,1
229.0,3e-09,9e-10,55.0,0.25,7251820000.0,1.5,139.30096367767382,64.64258731325488,3.2155265606934242,550.9517839723918,982.7676844671363,-0.18863783584904484,,0
230.0,3e-09,9e-10,55.0,0.25,7251820000.0,4.5,506.42096268102165,-46.661501580172875,-6.751194591330009,390.1566360092785,1122.9500646143192,-0.28536228893247606,,0
231.0,3e-09,9e-10,55.0,0.25,72518200000.0,0.5,44.32690873421167,106.39234226605048,-1.299643244721187,206.52126816508564,975.3993087323927,0.2994303549352908,,1
232.0,3e-09,9e-10,55.0,0.25,72518200000.0,1.5,635.396808857837,-9.700487906553041,4.593675092875235,390.1566360092785,1022.520325246682,-0.2751847408699632,,0
233.0,3e-09,9e-10,55.0,0.25,72518200000.0,4.5,1556.0594923658377,-9.370702940994802,6.51700632343629,298.3389520872028,737.6677612322779,-0.4362171948794601,,0
234.0,3e-09,9e-10,55.0,1.0,725182000.0,0.5,-19.264592910831027,-435.4810398767918,2.637549771612282,3425.1650538126873,1561.4990937723564,-0.11581639316936444,,1
235.0,3e-09,9e-10,55.0,1.0,725182000.0,1.5,-18.43541759644761,-589.6755519707079,0.7420207701494584,3191.2812022300113,1569.12398723402,0.11182093180890222,,1
236.0,3e-09,9e-10,55.0,1.0,725182000.0,4.5,136.43887787471056,96.10019614787363,6.125833118877409,688.4499076567513,1217.7889715973804,-0.6398273418995992,,0
237.0,3e-09,9e-10,55.0,1.0,7251820000.0,0.5,-16.76624650575982,-274.9346061674245,-3.1761950334419327,3448.462078091441,1441.6829263588318,-0.06124014590406339,,1
238.0,3e-09,9e-10,55.0,1.0,7251820000.0,1.5,172.8779304738461,-65.47110590309495,-3.259610940328214,-570.0462077930353,1364.1821478699758,-0.4592963289015505,,0
239.0,3e-09,9e-10,55.0,1.0,7251820000.0,4.5,457.5038641156483,-74.27552342639684,-9.722440125859636,-205.05949409272841,1245.8513410281798,-0.18782639834311632,,0
240.0,3e-09,9e-10,55.0,1.0,72518200000.0,0.5,63.65131198126834,302.23400763797133,12.003997451478636,1290.0612993254872,1835.3250615347936,-0.043463241338374835,,1
241.0,3e-09,9e-10,55.0,1.0,72518200000.0,1.5,711.0193177716279,139.21630778097787,25.288484408895748,-136.53883444936483,1339.759091638002,0.11548890389871203,,0
242.0,3e-09,9e-10,55.0,1.0,72518200000.0,4.5,1275.1603437266506,9.473090370041803,9.75774775623707,344.4761962470361,748.3712050432911,-0.28071106302409565,,0
243.0,1e-08,3e-10,0.55,0.0,725182000.0,0.5,-5.479907101735183,-1015.4821708908543,1.3812249957024187,-3279.8098944892417,1671.6960707618416,0.1656697883049715,,1
244.0,1e-08,3e-10,0.55,0.0,725182000.0,1.5,-6.083769614793172,-847.3477967629657,-3.002555841849051,-3279.8098944892417,1684.9443969539689,-0.03950923951743746,,1
245.0,1e-08,3e-10,0.55,0.0,725182000.0,4.5,-7.159461903795306,-805.3134998167435,-1.3082052275804685,-3279.8098944892417,1538.143252102067,-0.20421816499281834,,1
246.0,1e-08,3e-10,0.55,0.0,7251820000.0,0.5,-5.254410064858844,-1052.8531544821667,-3.78538926013917,-3279.8098944892417,1697.9701338705156,0.19259885361376014,,1
247.0,1e-08,3e-10,0.55,0.0,7251820000.0,1.5,-6.375594273294763,-995.422610952527,-0.16336851563562066,-3279.8098944892417,1524.1037706021955,-0.07676441122345748,,1
248.0,1e-08,3e-10,0.55,0.0,7251820000.0,4.5,26.434667334416858,638.9569189121768,12.530094343048287,459.1341000502745,419.30696917886297,15.803997606162667,,0
249.0,1e-08,3e-10,0.55,0.0,72518200000.0,0.5,-4.204807535819139,-1457.2842027415297,-2.1042341029387774,3893.8463657733046,1702.8688973532724,0.5586008960654621,,1
250.0,1e-08,3e-10,0.55,0.0,72518200000.0,1.5,64.45777818486346,215.20939270627014,10.45685882823948,344.4761962470361,519.185167022754,3.5014968797997867,,0
251.0,1e-08,3e-10,0.55,0.0,72518200000.0,4.5,277.45135418480425,63.994899256099956,10.518355881375978,-113.69861456824363,542.3968327673671,0.597470036913662,,0
252.0,1e-08,3e-10,0.55,0.25,725182000.0,0.5,-4.992073461872222,-1093.9807597939325,-2.572431505680401,-3279.8098944892417,1673.3777835359108,0.2189412568420751,,1
253.0,1e-08,3e-10,0.55,0.25,725182000.0,1.5,-6.2628074076814855,-756.929208926608,-0.8097467273445562,-3279.8098944892417,1718.5218933814822,-0.09869542515419436,,1
254.0,1e-08,3e-10,0.55,0.25,725182000.0,4.5,-7.097440692247991,-800.5773373185945,-1.8993812853653127,-3279.8098944892417,1519.0737817305821,-0.2595454049164681,,1
255.0,1e-08,3e-10,0.55,0.25,7251820000.0,0.5,-4.904572383977172,-1086.7868546056986,-6.032268962755813,-3279.8098944892417,1736.2126499031872,0.2521601083657116,,1
256.0,1e-08,3e-10,0.55,0.25,7251820000.0,1.5,-6.336679795802426,-1060.9107620076238,-3.5943802516769043,3893.8463657733046,1427.8061819369368,-0.3452615841564762,,1
257.0,1e-08,3e-10,0.55,0.25,7251820000.0,4.5,124.43671029061194,167.75959497935423,13.724034921662128,459.1341000502745,875.4368109123182,-0.319088163965666,,0
258.0,1e-08,3e-10,0.55,0.25,72518200000.0,0.5,-2.9756920362599386,-2021.3839607251487,-2.8856423813932066,-638.566867436399,1636.370370795561,1.3009825206437229,,1
259.0,1e-08,3e-10,0.55,0.25,72518200000.0,1.5,124.70145590472522,148.855381620649,13.529728154915126,344.4761962470361,722.6339576051026,0.21364605610262283,,0
260.0,1e-08,3e-10,0.55,0.25,72518200000.0,4.5,354.5724917592421,51.033089121890335,13.500193398525195,-113.69861456824363,625.9533492609156,-0.026487312467533698,,0
261.0,1e-08,3e-10,0.55,1.0,725182000.0,0.5,-5.651474317252774,-905.7409216196336,-0.6967644700578838,-3279.8098944892417,1692.5586750946047,0.1221715142073844,,1
262.0,1e-08,3e-10,0.55,1.0,725182000.0,1.5,-6.577386827489738,-751.4837466856168,-1.556636296416078,-3279.8098944892417,1676.531012669628,0.004975691150405189,,1
263.0,1e-08,3e-10,0.55,1.0,725182000.0,4.5,-6.584898827019497,-813.5305795010568,0.3346034487770224,3893.8463657733046,1371.8937911270746,-0.5566919289672678,,1
264.0,1e-08,3e-10,0.55,1.0,7251820000.0,0.5,-4.848291445324456,-1037.7194013798364,-1.5674657328244797,-3279.8098944892417,1751.8881935106872,0.23096896670864916,,1
265.0,1e-08,3e-10,0.55,1.0,7251820000.0,1.5,0.20876322764770494,36836.005110548496,2.8780174787944235,987.6567880994058,,,,1
266.0,1e-08,3e-10,0.55,1.0,7251820000.0,4.5,187.69664533755693,37.40071293106363,13.931089733183308,459.1341000502745,1044.54749367154,-0.5555672163345007,,0
267.0,1e-08,3e-10,0.55,1.0,72518200000.0,0.5,-0.4739033940736813,-11559.326383833924,-1.6152995782220771,1056.634252140402,,,,1
268.0,1e-08,3e-10,0.55,1.0,72518200000.0,1.5,244.23133702450178,46.88830018567602,19.622491269588842,321.17917196832406,995.6706132283656,-0.5387465897150774,,0
269.0,1e-08,3e-10,0.55,1.0,72518200000.0,4.5,520.6182367710718,7.9016832640710915,12.119912319314377,115.16038864060081,641.7587879301288,-0.517187032510318,,0
270.0,1e-08,3e-10,5.5,0.0,725182000.0,0.5,-5.4646516894636195,-1071.8398760586492,-0.5244461413857702,-3279.8098944892417,1639.5020142828598,0.18888732392790542,,1
271.0,1e-08,3e-10,5.5,0.0,725182000.0,1.5,-5.662606156330696,-1156.81268187984,1.042638302990916,-3279.8098944892417,1575.1440117050447,0.27918692284986885,,1
272.0,1e-08,3e-10,5.5,0.0,725182000.0,4.5,-2.1226941108047668,-2908.121101617868,-1.4854387205354393,390.1566360092785,,,,1
273.0,1e-08,3e-10,5.5,0.0,7251820000.0,0.5,-4.700019146331011,-1270.8149249975775,-1.3793375462627622,-3279.8098944892417,1663.6962970727664,0.4111396037511695,,1
274.0,1e-08,3e-10,5.5,0.0,7251820000.0,1.5,2.5791973185215284,2718.3855321996493,-1.9512158569552556,504.81453981251695,,,,1
275.0,1e-08,3e-10,5.5,0.0,7251820000.0,4.5,107.57937618345755,51.77227030958549,2.3804886025627323,412.99685589039973,683.6476768495502,0.8532045775399346,,0
276.0,1e-08,3e-10,5.5,0.0,72518200000.0,0.5,-2.9477512425379646,-2025.9408661643831,-2.535479814452401,367.3164161281573,1686.6222132287828,1.7392598005448532,,1
277.0,1e-08,3e-10,5.5,0.0,72518200000.0,1.5,122.08354213103152,47.46245962473619,-2.69276380880608,344.4761962470361,593.9799054590882,1.2184721237601905,,0
278.0,1e-08,3e-10,5.5,0.0,72518200000.0,4.5,435.1513419424359,24.77470678454859,1.5403906753713696,160.84082840284321,531.851962399218,0.4721132164984393,,0
279.0,1e-08,3e-10,5.5,0.25,725182000.0,0.5,-5.526168245948126,-1073.682478102326,-2.4836916944841425,-3279.8098944892417,1638.8067022117802,0.1916200252180783,,1
280.0,1e-08,3e-10,5.5,0.25,725182000.0,1.5,-5.581086777936923,-1187.832917149614,-1.5656915734589123,-3279.8098944892417,1550.088001527691,0.30933640527976297,,1
281.0,1e-08,3e-10,5.5,0.25,725182000.0,4.5,0.28797432617717234,23248.454911392593,-2.67356384264409,596.6322237346341,,,,1
282.0,1e-08,3e-10,5.5,0.25,7251820000.0,0.5,-4.425757011074884,-1365.093769328296,0.49350521647824647,-3279.8098944892417,1631.4022276795915,0.45599784015277395,,1
283.0,1e-08,3e-10,5.5,0.25,7251820000.0,1.5,5.493451291379934,1115.7212378088823,-2.383786869371369,504.81453981251695,,,,1
284.0,1e-08,3e-10,5.5,0.25,7251820000.0,4.5,150.19624449039605,28.261864815522078,1.826452345451527,412.99685589039973,834.4734811864463,0.10398076441391547,,0
285.0,1e-08,3e-10,5.5,0.25,72518200000.0,0.5,-2.3078335223707924,-2571.0739780758345,1.4796673495579997,367.3164161281573,1469.1786674836815,3.6157699783839137,,1
286.0,1e-08,3e-10,5.5,0.25,72518200000.0,1.5,148.4850965458316,40.530867649025616,-0.41513903959516296,344.4761962470361,738.8833608500972,0.3447349850231961,,0
287.0,1e-08,3e-10,5.5,0.25,72518200000.0,4.5,575.8972358937915,15.391978935474738,2.714428864123552,183.68104828396443,637.9344090795951,0.0065863560717516765,,0
288.0,1e-08,3e-10,5.5,1.0,725182000.0,0.5,-6.438675305352424,-910.42880707436,-1.0119012383334347,-3279.8098944892417,1627.153363258403,0.06952422824974981,,1
289.0,1e-08,3e-10,5.5,1.0,725182000.0,1.5,-6.468164473150961,-1042.5861133577787,-2.4150535230214167,-3279.8098944892417,1565.9022774624964,0.15141150016474014,,1
290.0,1e-08,3e-10,5.5,1.0,725182000.0,4.5,20.30240519901927,156.51934331694656,-1.5416817913847716,1056.634252140402,1148.1235074430688,0.09830277015578077,,1
291.0,1e-08,3e-10,5.5,1.0,7251820000.0,0.5,-5.971135500264882,-1010.1015656881281,-4.332115395629771,3893.8463657733046,1606.7838540744106,0.07189004280907059,,1
292.0,1e-08,3e-10,5.5,1.0,7251820000.0,1.5,15.785975584118333,278.61190782792085,-1.6488552700637724,872.5420798985766,990.6120754984464,0.9702565185035898,,1
293.0,1e-08,3e-10,5.5,1.0,7251820000.0,4.5,287.6845745116613,-37.950546331437884,-2.701336228144249,550.9517839723918,1226.3907380708931,-0.35659645895301045,,0
294.0,1e-08,3e-10,5.5,1.0,72518200000.0,0.5,-3.8439934340803443,-1437.6914086143186,-3.3151160349031903,-3279.8098944892417,1516.8678461909712,0.4792318464926182,,1
295.0,1e-08,3e-10,5.5,1.0,72518200000.0,1.5,282.95610247286413,-24.24849422920179,2.691337665343159,550.9517839723918,1206.4534914252758,-0.3583258397601506,,0
296.0,1e-08,3e-10,5.5,1.0,72518200000.0,4.5,752.4847160409117,-13.8364316138309,4.695790343640956,229.81829244383923,928.6628552891056,-0.4151664289826788,,0
297.0,1e-08,3e-10,55.0,0.0,725182000.0,0.5,-5.835830625542467,-1031.1801739729358,-2.6803848499208716,-3279.8098944892417,1585.4713699552808,0.04153308792230548,,1
298.0,1e-08,3e-10,55.0,0.0,725182000.0,1.5,-5.7918692290373865,-1090.2308851661307,-3.0943359743927017,-3279.8098944892417,1566.689535257743,0.09569934802929826,,1
299.0,1e-08,3e-10,55.0,0.0,725182000.0,4.5,17.904742680051896,432.7764006489869,3.0072683960351148,504.81453981251695,,,,0
300.0,1e-08,3e-10,55.0,0.0,7251820000.0,0.5,-5.635023104130589,-1116.9013488902915,-2.255621928411116,-3279.8098944892417,1586.3184767366165,0.11312071818962041,,1
301.0,1e-08,3e-10,55.0,0.0,7251820000.0,1.5,13.070993592648996,474.7033938432046,1.6503501796686604,527.6547596936381,,,,0
302.0,1e-08,3e-10,55.0,0.0,7251820000.0,4.5,140.78981524389604,41.4212502220976,-0.8661569419534674,435.8370757715209,794.3510030465841,0.4052350659614412,,0
303.0,1e-08,3e-10,55.0,0.0,72518200000.0,0.5,-3.247210320202262,-1785.1248748955582,-3.1347636822331033,-3279.8098944892417,1554.7460030087666,0.9658856907706488,,1
304.0,1e-08,3e-10,55.0,0.0,72518200000.0,1.5,134.62637026826621,48.31653886341498,-2.0307122934676096,435.8370757715209,712.5773104364985,0.7034290827827566,,0
305.0,1e-08,3e-10,55.0,0.0,72518200000.0,4.5,771.9820396836483,8.651780272064437,-0.3998950534717698,321.17917196832406,649.2929361283577,0.04906668701703891,,0
306.0,1e-08,3e-10,55.0,0.25,725182000.0,0.5,-5.965138653214226,-1025.7220975686544,0.880283488245021,-3279.8098944892417,1581.4973813236572,0.029572870487462707,,1
307.0,1e-08,3e-10,55.0,0.25,725182000.0,1.5,-5.796255528921874,-1107.359874455959,-5.347821280300817,-3279.8098944892417,1551.9992913384588,0.0689186317582191,,1
308.0,1e-08,3e-10,55.0,0.25,725182000.0,4.5,18.610462730061364,430.4446979521333,-1.117442706109614,504.81453981251695,,,,0
309.0,1e-08,3e-10,55.0,0.25,7251820000.0,0.5,-5.278001701930749,-1190.0021113893247,-3.916515888784792,3893.8463657733046,1533.7087527125325,0.01511975810569181,,1
310.0,1e-08,3e-10,55.0,0.25,7251820000.0,1.5,12.875890871500097,459.94400555298137,-0.9885137344032551,527.6547596936381,,,,0
311.0,1e-08,3e-10,55.0,0.25,7251820000.0,4.5,201.4161807955807,10.933937526863504,-1.9789362443608134,435.8370757715209,915.9659385834107,-0.01367174985402109,,0
312.0,1e-08,3e-10,55.0,0.25,72518200000.0,0.5,-3.3421564106958206,-1754.0715026412008,-1.448800627003505,-3279.8098944892417,1502.8510230812685,0.6803664221708662,,1
313.0,1e-08,3e-10,55.0,0.25,72518200000.0,1.5,166.6568297499761,34.015886981534535,-0.7139400581548376,435.8370757715209,840.8576812578306,0.20840935935798877,,0
314.0,1e-08,3e-10,55.0,0.25,72518200000.0,4.5,982.7510696092471,1.6493448879886123,1.4158304158785597,321.17917196832406,787.0398738008009,-0.15311514202274837,,0
315.0,1e-08,3e-10,55.0,1.0,725182000.0,0.5,-7.679148779054314,-880.8868980756621,0.7212005099524276,-3279.8098944892417,1639.2133988416945,0.043190411117830375,,1
316.0,1e-08,3e-10,55.0,1.0,725182000.0,1.5,-7.68382733683204,-878.3268535039904,-4.2039740215340995,3893.8463657733046,1629.018983656709,0.0711664580963902,,1
317.0,1e-08,3e-10,55.0,1.0,725182000.0,4.5,30.16890459147956,67.25322941045442,-3.344896111266855,987.6567880994058,1226.6821730720903,-0.1480070876014108,,1
